Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Malignant Neoplasms	124/1438	0.0076980429643369415	0.039569229212083404	0	0	1.2353993727359314	6.01242825437975	IRS1;HFE;CLDN2;LAPTM4B;LGALS3;STK11;LIPC;TBK1;LGALS1;PTTG1;CDH1;CHEK2;MAP3K7;FADS1;RAG1;GTF2I;MEN1;SLC30A3;MUL1;TSC2;HNF1B;HNF1A;ATG14;HSPG2;MSH6;MSH2;COL4A1;TXNIP;PRKD1;TRIB1;FTO;CFI;GLIS3;PIK3R2;PIK3R1;PSEN1;VTCN1;ADIPOR1;FXR1;DPP4;BRIP1;RAB11FIP1;TMEM127;APOB;ATG7;MAP2K5;EIF2B5;GCKR;TGFB1;XRCC2;EIF2AK2;PALB2;LRP1B;GH1;IL6;FGF19;FAT1;GNAS;TGFBI;MYD88;NFE2L2;SLC25A3;DHRS11;ITGB4;SLC2A1;PIK3CD;PIK3CB;TSPAN12;BRCA2;PIK3CG;GHR;IFIH1;MRC1;RAB8A;IL10;MAP4K1;ITGA3;ITGA2;IL18;TBC1D9;TLR1;SLC7A5;PIK3CA;SNPH;IL1B;PPARG;ANGPTL4;PPARA;TLR4;ARF6;PPARD;RAB1A;RAB1B;SLC3A2;RETN;SLC7A2;LRP6;MAPK8;ZNRF3;CCL5;RAB24;SPP1;PMS2;MAPK1;E2F4;LDLR;MAPK3;MUTYH;TCF7L2;CDKN2B;PKLR;CDKN2A;GTF2H1;MLH1;CUL4A;LRG1;MFAP1;KLHL7;LEP;ERCC2;F2RL1;KRAS;PDCD1;CDO1
Hyperextensible skin	8/42	0.007730312838458039	0.03971433067243366	0	0	2.7288852503752214	13.26949364581409	MAP2K2;SLC7A7;SLC2A10;ZNF469;SLC39A13;B3GALT6;KRAS;B4GALT7
Oligoarticular Juvenile Idiopathic Arthritis	8/42	0.007730312838458039	0.039693581283367606	0	0	2.7288852503752214	13.26949364581409	IL10;IL6;COG6;CCL5;SPP1;TNFAIP3;HLA-DQA1;HLA-DRB1
Optic Neuritis	8/42	0.007730312838458039	0.039672853564681775	0	0	2.7288852503752214	13.26949364581409	IL10;HLA-DRB5;IL6;CNR1;APOE;HLA-DQA1;HLA-DRB1;HLA-DQB1
beta^+^ Thalassemia	17/128	0.007760170785650411	0.03980530192138426	0	0	1.9027578796561604	9.245026629843581	FBN2;HBS1L;SLC45A2;HBG2;HBG1;HFE;EIF2AK1;HBE1;PSEN1;HBA1;BRCA2;STK3;INHBE;DPP4;TFR2;APOE;HLA-DQA1
Malaria, Vivax	6/26	0.00784289402378191	0.04020863978389599	0	0	3.3061494379545957	16.028699725745543	IL10;IL6;GYPC;IL1B;TOLLIP;IL12RB1
Abnormality of the palate	6/26	0.00784289402378191	0.04018767594667811	0	0	3.3061494379545957	16.028699725745543	PEX16;PEX6;PEX10;PEX2;PEX1;PEX12
Acne Vulgaris	6/26	0.00784289402378191	0.0401667339581702	0	0	3.3061494379545957	16.028699725745543	IL10;IL1B;APOC3;F2RL1;TLR4;TLR2
Anhidrosis	6/26	0.00784289402378191	0.04014581378423365	0	0	3.3061494379545957	16.028699725745543	NFKBIA;SLC35A1;GAL3ST1;SPTLC2;FUCA1;IKBKG
Fatty acid measurement	6/26	0.00784289402378191	0.040124915390800944	0	0	3.3061494379545957	16.028699725745543	FADS2;SNX29;GCKR;LPCAT3;COG3;FADS1
Generalized pustular psoriasis	6/26	0.00784289402378191	0.04010403874387545	0	0	3.3061494379545957	16.028699725745543	IL6;IL20;IL1B;APOE;SLC39A4;HLA-DRB1
Increased drug resistance	6/26	0.00784289402378191	0.04008318380953126	0	0	3.3061494379545957	16.028699725745543	PIK3CA;IL1B;PIK3CD;PIK3CB;PIK3CG;NFE2L2
Menkes Kinky Hair Syndrome	6/26	0.00784289402378191	0.040062350553913	0	0	3.3061494379545957	16.028699725745543	GYPA;ATP7B;GYPB;MAPK1;SLC3A2;GCK
MOHR-TRANEBJAERG SYNDROME	6/26	0.00784289402378191	0.040041538943235644	0	0	3.3061494379545957	16.028699725745543	GYPA;MSH2;MRC1;KRAS;MLH1;MUTYH
Steroid-resistant nephrotic syndrome	6/26	0.00784289402378191	0.04002074894378432	0	0	3.3061494379545957	16.028699725745543	NPHS1;NPHS2;COL4A3;FAT1;TBC1D9;NEIL1
Aortic Valve Insufficiency	25/214	0.007910995510896355	0.040347308708401336	0	0	1.673673780896018	8.099747024867252	APP;IL20;PIK3CD;PIK3CB;PIK3CG;CCL5;CCL2;SLC38A3;PPARGC1A;MAPK3;IL10;SREBF1;TGFB2;TGFB1;SLC2A10;TGFB3;WFS1;IL18;TGFBR1;TGFBR2;GNPTG;IL6;PIK3CA;SLC2A4RG;FBN1
Muscular Dystrophy	24/203	0.007916090418144985	0.040352353023614576	0	0	1.6937908450604824	8.196013091488668	B3GALNT2;FKRP;GK;COG3;ABCA4;LTBP4;DYSF;MUL1;XG;DPM1;SELENON;GH1;GJB1;NPC1;COL4A1;MPZ;LMNA;ITGA7;NF2;RAG2;SIL1;B4GALNT2;RAG1;MBL2
Convulsions	16/118	0.00791717126165949	0.04033694098475348	0	0	1.942596279928124	9.39968199870995	PLK3;ABCC2;KCNJ11;SLC2A1;TSC2;SLC30A1;INS;IL6;GJB1;CNR1;GLB1;IL1B;LEP;PIGM;GHRL;APOE
Frontotemporal Lobar Degeneration	14/98	0.007998246105340773	0.04072889260274048	0	0	2.046663937781416	9.882384359743373	APP;HFE;PSEN2;IL18;GTF2H1;PSEN1;IL6;TBK1;NPC1;NPC2;CCL2;APOE;OPTN;HLA-DRB1
Cholangitis	7/34	0.008071375027629698	0.04107999677449232	0	0	2.949603910332041	14.215413772781208	TGFB2;ABCB4;PPARG;ITGB6;FUT2;TGFBR2;TLR2
Rickets	7/34	0.008071375027629698	0.041058733836203246	0	0	2.949603910332041	14.215413772781208	HNF4A;SLC4A1;SNX10;OCRL;LRP2;HLA-DRB1;TJP2
Lafora Disease	9/51	0.008118620237715833	0.0412777028951222	0	0	2.5282319231417496	12.169884697565495	LAMP1;PPP1R3C;PPP1R3B;LAMP2;GBA;MUL1;GTF2H1;KRAS;APOE
Malignant neoplasm of female breast	9/51	0.008118620237715833	0.04125635971885791	0	0	2.5282319231417496	12.169884697565495	TGFB1;PIK3CA;CDKN2A;HFE;CHEK2;LMNA;SLC2A1;BRCA2;PALB2
Differentiated Thyroid Gland Carcinoma	18/139	0.008125408592415537	0.04126951712985008	0	0	1.8552493248953845	8.928868374925496	CETP;CDKN2A;XRCC2;WDR3;XRCC3;SLC2A1;PIK3CD;PIK3CB;PIK3CG;LGALS3;TG;PTTG1;PIK3CA;TXNIP;PPARG;GGT1;SLC26A4;GGT2
Arteriovenous Malformations, Cerebral	5/19	0.008378275430872799	0.04253186515217865	0	0	3.7701704117026087	18.029381622325374	ACVRL1;IL6;IL1B;KRAS;MAP4K4
Lupus Erythematosus, Cutaneous	5/19	0.008378275430872799	0.04250990755530091	0	0	3.7701704117026087	18.029381622325374	C1QA;IL18;IL12B;PSORS1C1;HLA-DQA1
Borderline ovarian tumour	5/19	0.008378275430872799	0.04248797261848187	0	0	3.7701704117026087	18.029381622325374	BECN1;CDKN2A;SPP1;KRAS;BRCA2
Carcinoma in situ of endometrium	5/19	0.008378275430872799	0.042466060306662126	0	0	3.7701704117026087	18.029381622325374	MSH6;MSH2;PMS2;PIK3R2;MLH1
Cerebral Small Vessel Diseases	5/19	0.008378275430872799	0.042444170584854564	0	0	3.7701704117026087	18.029381622325374	TGFB1;COL4A2;CDKN2A;COL4A1;APOE
Chronic berylliosis	5/19	0.008378275430872799	0.04242230341814418	0	0	3.7701704117026087	18.029381622325374	TGFB1;ITGB2;PMP22;ITGAL;HLA-DRB1
Distal Renal Tubular Acidosis	5/19	0.008378275430872799	0.042400458771687875	0	0	3.7701704117026087	18.029381622325374	GYPA;GYPB;GYPE;SLC4A1;ATP6V1B1
Fragile nails	5/19	0.008378275430872799	0.04237863661071429	0	0	3.7701704117026087	18.029381622325374	ITGB4;GJB6;ERCC2;LMNA;PRKD1
Galactosemias	5/19	0.008378275430872799	0.04235683690052359	0	0	3.7701704117026087	18.029381622325374	UGT8;GALT;LGALS1;GAL;SLC2A2
Anaplastic carcinoma	24/204	0.008396100035849044	0.04242512655646499	0	0	1.6854879487611663	8.056612105834171	RB1;SCARB1;TGFB1;INSIG1;LPL;PIK3R1;HBA1;GNAI2;TGFBR2;VAMP8;LGALS3;RBP4;TG;ATP7B;CDH1;RBP1;UCP2;SELENOP;PPARG;KRAS;ANGPTL4;PPARA;GGT1;TLR4
Papilloma	24/204	0.008396100035849044	0.042403325360906685	0	0	1.6854879487611663	8.056612105834171	RB1;MPP2;CDKN2B;TGFB1;CDKN2A;ABCC8;HBE1;BCKDHB;XYLT2;TGFA;TSC2;MUL1;PIK3CD;PIK3CB;MLH1;PIK3CG;PIK3CA;GLB1;ERCC2;MAPK1;PPARG;APOE;HLA-DRB1;RAB3GAP1
Infarction, Middle Cerebral Artery	16/119	0.008571634368837736	0.043267602761652424	0	0	1.926271941441333	9.167699995484515	GHSR;BECN1;ABCC8;SLC2A1;NOD2;CXCL2;ICAM1;C3;NFKBIA;IL6;IL1B;CCL2;GHRL;APOE;FGF21;NFE2L2
Cerebral Palsy	13/89	0.00864522545114997	0.04361667132130488	0	0	2.092656385821448	9.941683309961753	IL10;DCD;MTTP;IL18;VLDLR;WIPI2;ADD1;IL6;GAL;IL1B;MRC1;APOE;MBL2
Hyperalgesia, Thermal	15/109	0.008699744160453049	0.04386920759822092	0	0	1.9715570042848507	9.35397661851384	IL10;INSR;ITGA2;KNG1;MAPK9;IL6;MAPK8;GAL;CNR1;MPZ;IL1B;MAPK1;CCL2;F2RL1;MAPK3
Palmoplantar Keratosis	14/99	0.008734265383611762	0.04402069753340328	0	0	2.025990564672513	9.604211187764115	CERS3;MAP2K2;COG6;ELOVL4;ABCA12;GJB2;GJB4;PIK3CA;GJB3;GJB6;KRAS;PIGL;CTSC;PNPLA1
Cooley's anemia	11/70	0.008842951531647691	0.04454563180575782	0	0	2.251330331559558	10.644592779016904	IL10;GH1;TGFB1;FCGR2A;HJV;TFR2;HBG1;HFE;HBA1;APOE;IFNL3
Respiratory Tract Infections	11/70	0.008842951531647691	0.04452281129766061	0	0	2.251330331559558	10.644592779016904	IKBKB;IL10;FCN2;FCN3;IL6;FCGR2A;IL1B;LEPR;IL18;RPGR;MBL2
Alcoholic Intoxication, Chronic	43/424	0.008851048835667234	0.044540761882712526	0	0	1.4529383143212413	6.868358062206774	FTO;SLC46A1;GYPA;ADH1C;GYPB;GYPE;PIK3CD;PIK3CB;PIK3R1;RETN;CFP;LRP8;PIK3CG;CNR1;MAPK1;APOE;GGT1;PPARGC1A;GGT2;IL10;GHSR;OSBPL5;HLA-B;RHOG;NFKB1;EXT1;FABP2;GH1;IL6;GAL;PIK3CA;AGO1;LEP;IL1B;PNPLA3;HLA-DRA;CDH13;PPARG;CDH15;PPARA;TLR4;CDH18;PPARD
Primary Sj??gren's syndrome	19/151	0.009008498981616346	0.04530989150016656	0	0	1.802690753145221	8.48992860425762	IL10;TAP2;IL18;TNFAIP3;ABCA7;ACACA;NFKB1;ICAM1;NFKBIA;SEC14L3;IL6;IL1RL2;IRAK1;APOE;PDCD1;HLA-DRB1;GTF2I;MBL2;HLA-DQB1
Central neuroblastoma	140/1655	0.00907694344715065	0.04563079294045861	0	0	1.2119218483539504	5.698478064148823	RB1;APP;GALNT14;IRS1;HHIP;HFE;ICAM1;LGALS3;STK11;LGALS1;MPZ;LEPR;FAM3B;MAP3K8;GJA8;MEN1;SKP1;MAP2K4;PRKCI;G6PC;SLC11A2;PRKAB1;CD2AP;MSH6;FRMD7;MSH2;MADD;OPTN;FTO;CUL7;SLC45A1;ABCB4;MAPKAP1;EBI3;PSEN2;CUL1;TGFA;NRF1;PIK3R1;PSEN1;KNG1;RHOT1;IRAK1;B4GALNT1;APOE;ATG5;PRPH;ABCA1;BBS2;XRCC6;XBP1;TGFB2;TGFB1;PNPT1;EIF2AK2;NFKB1;GH1;IL6;VANGL2;TCN1;AGO1;GNAS;NF2;OSBPL1A;LRP10;MYD88;SLC2A4RG;NFE2L2;ARF3;ACVRL1;B4GALT3;PIK3CD;PIK3CB;PIK3CG;IFIH1;HNF4A;MRC1;DLGAP1;FFAR1;GALNT9;GPX1;ITGA2;IL18;NME2;TBC1D9;SLC35G1;SREBF2;TGFBR3;RP1;GAL;NPC1;PIK3CA;IRF3;ADRB3;IL1B;IRF2;B3GNT3;CDH13;PPARG;RHOV;PPARA;RAB7B;PPARD;TLR2;RAB7A;PRKAA1;LRP1;RAB1B;GBA;LRP2;LRP8;RHD;MAPK9;MAPK8;CNR1;MGAT5;LMNA;SPP1;RHO;MFN2;E2F2;CCL2;MAPK1;IL12RB1;LDLR;MAPK3;CDKN2B;SLC16A1;PKLR;CDKN2A;GCG;GTF2H1;LRG1;FCGR2A;RPS6KB1;GLB1;LEP;KRAS;PDCD1;PNPLA6
Bile duct carcinoma	10/61	0.009150580649642494	0.045977457374584065	0	0	2.3486307482737563	11.024326982786466	ABCG8;SLC7A5;CDKN2A;MGAT5;F2RL1;KRAS;APOE;APOB;LDLR;LAT
Brain Infarction	10/61	0.009150580649642494	0.045953963528199505	0	0	2.3486307482737563	11.024326982786466	BECN1;IL6;IL20;HFE;IL1B;ADIPOQ;AGTR1;APOA1;LPL;SLC26A4
Hemiparesis	10/61	0.009150580649642494	0.04593049367961514	0	0	2.3486307482737563	11.024326982786466	IL10;TGFBR3;GALC;COL4A1;PNPLA8;GBE1;SLC2A1;HLA-B;TSC2;TLR4
Congenital neurologic anomalies	9/52	0.009225128649137047	0.046281043575150026	0	0	2.4796120784659466	11.619026143658216	GH1;FKRP;TG;PRKCSH;SLC7A9;PMP22;SLC3A1;LRP2;ABCA12
Embolic Infarction, Middle Cerebral Artery	7/35	0.00949491055317923	0.04761019434522728	0	0	2.865329512893983	13.343837693911722	C3;IL6;IL1B;CCL2;CXCL2;ICAM1;FGF21
Thrombotic Infarction, Middle Cerebral Artery	7/35	0.00949491055317923	0.04758591581674935	0	0	2.865329512893983	13.343837693911722	C3;IL6;IL1B;CCL2;CXCL2;ICAM1;FGF21
Coagulation factor measurement	7/35	0.00949491055317923	0.047561662037026234	0	0	2.865329512893983	13.343837693911722	CRB1;F7;CFH;CFHR2;CFHR4;CFHR5;STXBP5
Deficiency of glucose-6-phosphate dehydrogenase	7/35	0.00949491055317923	0.04753743296823509	0	0	2.865329512893983	13.343837693911722	IL10;SLC35A2;IL6;HBG2;GOLGB1;HLA-B;LDLR
Left Middle Cerebral Artery Infarction	7/35	0.00949491055317923	0.04751322857263008	0	0	2.865329512893983	13.343837693911722	C3;IL6;IL1B;CCL2;CXCL2;ICAM1;FGF21
Middle Cerebral Artery Embolus	7/35	0.00949491055317923	0.04748904881254223	0	0	2.865329512893983	13.343837693911722	C3;IL6;IL1B;CCL2;CXCL2;ICAM1;FGF21
Middle Cerebral Artery Syndrome	7/35	0.00949491055317923	0.04746489365037918	0	0	2.865329512893983	13.343837693911722	C3;IL6;IL1B;CCL2;CXCL2;ICAM1;FGF21
Middle Cerebral Artery Thrombosis	7/35	0.00949491055317923	0.04744076304862505	0	0	2.865329512893983	13.343837693911722	C3;IL6;IL1B;CCL2;CXCL2;ICAM1;FGF21
Polyuria	7/35	0.00949491055317923	0.04741665696984018	0	0	2.865329512893983	13.343837693911722	WFS1;LEP;NPHP1;NPHP3;NPHP4;SLC5A2;KCNJ1
Right Middle Cerebral Artery Infarction	7/35	0.00949491055317923	0.04739257537666098	0	0	2.865329512893983	13.343837693911722	C3;IL6;IL1B;CCL2;CXCL2;ICAM1;FGF21
Apathy	6/27	0.00950008969010779	0.04739435607836515	0	0	3.1836994587710916	14.824750204890893	TBK1;GM2A;GBA;HEXA;PSEN1;APOE
Attenuation of retinal blood vessels	6/27	0.00950008969010779	0.047370310235605964	0	0	3.1836994587710916	14.824750204890893	RPGRIP1;TTC8;PRPH2;ABCA4;USH2A;EYS
Chronic Lung Injury	6/27	0.00950008969010779	0.04734628878011123	0	0	3.1836994587710916	14.824750204890893	MMP12;IL6;CCL4;TGFA;CCL2;TLR4
Corneal Diseases	6/27	0.00950008969010779	0.04732229167479947	0	0	3.1836994587710916	14.824750204890893	TGFB1;ABCC8;ZNF469;APOE;TGFBI;ICAM1
Ectopia Lentis	6/27	0.00950008969010779	0.047298318882664316	0	0	3.1836994587710916	14.824750204890893	FBN2;TAP2;TAP1;LTBP2;B3GALT6;FBN1
Episodic abdominal pain	6/27	0.00950008969010779	0.04727437036677436	0	0	3.1836994587710916	14.824750204890893	CDKN2B;TMEM127;HEXB;LPL;MEN1;GPIHBP1
Failure to thrive in infant	6/27	0.00950008969010779	0.04725044609027295	0	0	3.1836994587710916	14.824750204890893	MRC1;SLC4A1;APOB;RAG2;LEMD3;KCNJ1
Intermittent abdominal pain	6/27	0.00950008969010779	0.047226546016378025	0	0	3.1836994587710916	14.824750204890893	CDKN2B;TMEM127;HEXB;LPL;MEN1;GPIHBP1
Leg Ulcer	6/27	0.00950008969010779	0.047202670108381875	0	0	3.1836994587710916	14.824750204890893	IL6;IL1B;ITGB2;HBA1;ITGAL;ICAM1
Nevus elasticus	6/27	0.00950008969010779	0.04717881832965101	0	0	3.1836994587710916	14.824750204890893	MMP12;AHSG;XYLT2;SPP1;ABCA12;ICAM1
Recurrent skin infections	6/27	0.00950008969010779	0.04715499064362594	0	0	3.1836994587710916	14.824750204890893	GJC2;ITGB4;CFI;ITGA6;PIK3R1;NFKB1
Streptococcal Infections	6/27	0.00950008969010779	0.04713118701382098	0	0	3.1836994587710916	14.824750204890893	IL10;GALNS;FCN2;RAB9A;CFHR5;TLR2
Aortic Aneurysm, Thoracoabdominal	3/7	0.009595565363891157	0.047580835719637886	0	0	6.139991813344248	28.52919092405291	TGFB2;FBN1;TGFBR2
CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2B (disorder)	3/7	0.009595565363891157	0.047556841349633026	0	0	6.139991813344248	28.52919092405291	SPTLC1;RAB7B;RAB7A
Membranoproliferative Glomerulonephritis, Type III	3/7	0.009595565363891157	0.047532871167501156	0	0	6.139991813344248	28.52919092405291	C1QA;DGKE;CFH
NEURAL TUBE DEFECTS, SUSCEPTIBILITY TO	3/7	0.009595565363891157	0.047508925136686295	0	0	6.139991813344248	28.52919092405291	VANGL1;VANGL2;CELSR1
Abnormality of the fovea	3/7	0.009595565363891157	0.04748500322070609	0	0	6.139991813344248	28.52919092405291	ELOVL4;PRPH2;ABCA4
Abnormality of the humerus	3/7	0.009595565363891157	0.04746110538315163	0	0	6.139991813344248	28.52919092405291	EXT1;EXT2;TGFB1
Abnormality of the pancreatic islet cells	3/7	0.009595565363891157	0.04743723158768727	0	0	6.139991813344248	28.52919092405291	KCNJ11;ABCC8;MEN1
Acquired haemophilia	3/7	0.009595565363891157	0.04741338179805042	0	0	6.139991813344248	28.52919092405291	F7;SLC3A2;HLA-DRB1
Acrodermatitis enteropathica	3/7	0.009595565363891157	0.047389555978051404	0	0	6.139991813344248	28.52919092405291	SLC30A4;PLIN2;SLC39A4
Acute glaucoma	3/7	0.009595565363891157	0.047365754091573224	0	0	6.139991813344248	28.52919092405291	IL1B;NLRP3;TLR4
Adult Classical Hodgkin Lymphoma	3/7	0.009595565363891157	0.04734197610257143	0	0	6.139991813344248	28.52919092405291	PTPN1;CXCL9;PIK3CD
Arthrogryposis renal dysfunction cholestasis syndrome	3/7	0.009595565363891157	0.047318221975073904	0	0	6.139991813344248	28.52919092405291	VPS33A;VPS33B;VPS39
Bacterial keratitis	3/7	0.009595565363891157	0.047294491673180686	0	0	6.139991813344248	28.52919092405291	IL6;ABCC8;IL1B
beta-Galactosidase Deficiency	3/7	0.009595565363891157	0.047270785161063804	0	0	6.139991813344248	28.52919092405291	GALNS;GLB1;HEXA
Complicated malaria	3/7	0.009595565363891157	0.04724710240296708	0	0	6.139991813344248	28.52919092405291	FCGR2A;GYPB;TLR4
Congenital hypofibrinogenemia	3/7	0.009595565363891157	0.047223443363205955	0	0	6.139991813344248	28.52919092405291	FGB;FGG;ABCB11
Congo hemorrhagic fever	3/7	0.009595565363891157	0.04719980800616731	0	0	6.139991813344248	28.52919092405291	IL10;MBTPS1;IL6
Decreased T cell activation	3/7	0.009595565363891157	0.0471761962963093	0	0	6.139991813344248	28.52919092405291	LEP;LEPR;EPG5
Entamoeba histolytica Infection	3/7	0.009595565363891157	0.047152608198161146	0	0	6.139991813344248	28.52919092405291	IL10;IL6;IL1B
Entamoebiasis	3/7	0.009595565363891157	0.047129043676322986	0	0	6.139991813344248	28.52919092405291	IL10;IL6;IL1B
Epstein-Barr virus associated gastric carcinoma	3/7	0.009595565363891157	0.04710550269546568	0	0	6.139991813344248	28.52919092405291	IL10;PIK3CA;CDKN2A
Familial intrahepatic cholestasis of pregnancy	3/7	0.009595565363891157	0.04708198522033065	0	0	6.139991813344248	28.52919092405291	ATP8B1;ABCB4;ABCB11
Familial juvenile gout	3/7	0.009595565363891157	0.047058491215729685	0	0	6.139991813344248	28.52919092405291	SLC22A6;HNF1B;KCNJ1
Intermenstrual heavy bleeding	3/7	0.009595565363891157	0.04703502064654479	0	0	6.139991813344248	28.52919092405291	FGB;FGG;GNAS
Keratosis pilaris	3/7	0.009595565363891157	0.04701157347772796	0	0	6.139991813344248	28.52919092405291	LRP1;MSH2;MLH1
LEPTIN DEFICIENCY OR DYSFUNCTION	3/7	0.009595565363891157	0.046988149674301094	0	0	6.139991813344248	28.52919092405291	LEP;PPARG;FGF21
Lung cyst	3/7	0.009595565363891157	0.046964749201355724	0	0	6.139991813344248	28.52919092405291	PRKAA1;STK11;PRKAB1
NADH cytochrome B5 reductase deficiency	3/7	0.009595565363891157	0.04694137202405291	0	0	6.139991813344248	28.52919092405291	LPL;PPARG;APOE
Periodontal infection	3/7	0.009595565363891157	0.046918018107623034	0	0	6.139991813344248	28.52919092405291	FGB;F2RL1;MBL2
Peritoneal infections	3/7	0.009595565363891157	0.04689468741736563	0	0	6.139991813344248	28.52919092405291	IL1B;LBP;TLR2
Polio and Post-Polio Syndrome	3/7	0.009595565363891157	0.04687137991864925	0	0	6.139991813344248	28.52919092405291	IL10;B3GLCT;IRF6
POLYCYSTIC LIVER DISEASE 1	3/7	0.009595565363891157	0.046848095576911226	0	0	6.139991813344248	28.52919092405291	PRKCSH;LRP5;FBN1
Postoperative confusion	3/7	0.009595565363891157	0.046824834357657545	0	0	6.139991813344248	28.52919092405291	APP;CFH;APOE
Secondary Peripheral Chondrosarcoma	3/7	0.009595565363891157	0.046801596226462676	0	0	6.139991813344248	28.52919092405291	EXT1;EXT2;HSPG2
Stargardt's disease	3/7	0.009595565363891157	0.04677838114896939	0	0	6.139991813344248	28.52919092405291	ELOVL4;PRPH2;ABCA4
Thin basement membrane disease	3/7	0.009595565363891157	0.04675518909088859	0	0	6.139991813344248	28.52919092405291	COL4A4;COL4A3;CFHR5
Vitreous Hemorrhage	3/7	0.009595565363891157	0.04673202001799916	0	0	6.139991813344248	28.52919092405291	RB1;FZD4;LRP5
No development of motor milestones	26/229	0.009809370513140325	0.047749625261586486	0	0	1.626606273695274	7.522105989591109	FBN2;GBA;PCDH15;LTBP4;USH1C;GTF2E2;INS;GHR;FGD4;GJC2;MPZ;LMNA;EPG5;SCYL1;FKRP;KCNJ11;ABCC8;EIF2AK3;PDX1;VPS13B;GCK;SELENON;GJB1;PMP22;ITGA7;FBN1
Cakut	11/71	0.009822351391553946	0.04778914330504563	0	0	2.219621453650268	10.261520258366259	TBC1D1;FOXC2;ITGA3;VPS33B;AGTR1;ITGA8;NPHP3;OCRL;HNF1B;RPGRIP1L;AGTR2
Duodenal Ulcer	11/71	0.009822351391553946	0.047765497019392464	0	0	2.219621453650268	10.261520258366259	IL10;IL6;TGFB1;ADH1C;IL1B;SLC11A2;NOD1;TLR4;EYS;HLA-DQA1;HLA-DQB1
Hepatoma, Morris	16/121	0.010009656286546514	0.048652275956567334	0	0	1.8944327357976747	8.722356718374343	RB1;TGFB2;CXCL9;TGFB1;SLC31A1;TGFA;APOA4;IL6;GJB1;ATP7B;CDH1;APOC2;SPP1;MAPK1;KRAS;MAPK3
Fibrosarcoma	32/298	0.010126642349980765	0.04919656006703458	0	0	1.5384319532316686	7.065380237669622	PIK3CD;PIK3CB;PIK3CG;LRP6;MAPK8;CCL5;MAPK1;CCL2;LDLR;CER1;ABCA1;IL10;ANGPT4;TGFB2;MAP3K1;TGFB1;ABCC2;CDKN2A;ITGA2;PDX1;TBC1D9;GCG;HSPG2;NFKB1;IL6;GAL;MSH2;PIK3CA;GLB1;IL1B;MTF1;ANGPTL1
Concave bridge of nose	30/275	0.010132166411912759	0.049199076826224604	0	0	1.5629070070330815	7.176931684170228	CUL7;PIGT;PIGN;GBA;GLIS3;SLC3A1;PIK3R2;LRP2;MAP3K7;PEX16;MAP2K2;INSR;AGL;EIF2AK3;PEX10;PEX2;PEX1;PEX12;DPM1;MLXIPL;PIK3CA;PEX6;GNAS;RAB3GAP2;KRAS;PRKD1;PIGL;LINS1;RAB3GAP1;FBN1
Depressed nasal root/bridge	30/275	0.010132166411912759	0.04917478098581659	0	0	1.5629070070330815	7.176931684170228	CUL7;PIGT;PIGN;GBA;GLIS3;SLC3A1;PIK3R2;LRP2;MAP3K7;PEX16;MAP2K2;INSR;AGL;EIF2AK3;PEX10;PEX2;PEX1;PEX12;DPM1;MLXIPL;PIK3CA;PEX6;GNAS;RAB3GAP2;KRAS;PRKD1;PIGL;LINS1;RAB3GAP1;FBN1
Eosinophilia, Tropical	4/13	0.010146241088700839	0.049218784511229935	0	0	4.408199250606128	20.236508609981364	RAG2;TLR4;MYD88;TLR2
Acute asthma	4/13	0.010146241088700839	0.04919450292044985	0	0	4.408199250606128	20.236508609981364	IL10;CCL5;MAPK3;TLR2
Alopecia universalis	4/13	0.010146241088700839	0.049170245276011756	0	0	4.408199250606128	20.236508609981364	AHSG;LMNA;LGALS8;HLA-DRB1
Autoinflammatory disease	4/13	0.010146241088700839	0.049146011542509534	0	0	4.408199250606128	20.236508609981364	IL1RL2;IL1B;NLRP3;NOD2
Beryllium Disease	4/13	0.010146241088700839	0.04912180168460682	0	0	4.408199250606128	20.236508609981364	IL6;TGFB1;IL1B;HLA-DRB1
Brain and/or spinal cord issue	4/13	0.010146241088700839	0.049097615667036854	0	0	4.408199250606128	20.236508609981364	PRKCSH;SLC7A9;SLC3A1;ABCA12
Diffuse panbronchiolitis	4/13	0.010146241088700839	0.04907345345460229	0	0	4.408199250606128	20.236508609981364	ITGB2;HLA-B;ITGAL;MBL2
Epithelial corneal erosions	4/13	0.010146241088700839	0.049049315012175035	0	0	4.408199250606128	20.236508609981364	FOXC2;CHST6;GJB2;TGFBI
Hearing abnormality	4/13	0.010146241088700839	0.04902520030469609	0	0	4.408199250606128	20.236508609981364	GJB2;INSR;IKBKG;ABCA12
Infection in children	4/13	0.010146241088700839	0.049001109297175355	0	0	4.408199250606128	20.236508609981364	IL6;LEPR;IFNL3;MBL2
Long toe	4/13	0.010146241088700839	0.04897704195469148	0	0	4.408199250606128	20.236508609981364	XYLT2;B3GALT6;B4GALT7;FBN1
Multi-core congenital myopathy	4/13	0.010146241088700839	0.048952998242391674	0	0	4.408199250606128	20.236508609981364	SELENON;FKRP;LMNA;ITGA7
Neurogenic Urinary Bladder	4/13	0.010146241088700839	0.04892897812549158	0	0	4.408199250606128	20.236508609981364	VANGL1;WFS1;GBE1;VPS11
