Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Rectal Carcinoma	22/276	0.18168863757152243	0.5013014963652225	0	0	1.2329488774560902	2.102746027655021	CRP;ARSA;ABCC4;TCF7L2;RRM1;ABCB1;NOS2;CDKN2A;MGMT;MTHFR;TYMS;COMT;SOD2;CA1;STAR;ALDH2;APOE;VIM;TKT;UMPS;MET;RAN
Neutrophil count decreased	7/72	0.18275366272536878	0.5040985117218424	0	0	1.5038240096244737	2.555923555891014	SLC35A1;CIITA;SLC46A1;G6PC3;WAS;EIF2AK3;SLC37A4
Spinocerebellar Ataxia Type 7	7/72	0.18275366272536878	0.5039570699396533	0	0	1.5038240096244737	2.555923555891014	PRNP;TBP;SPTLC3;TDP2;CACNA1A;TPP1;CACNA1G
Cicatrix, Hypertrophic	8/85	0.18318343979906088	0.5050005179088837	0	0	1.4558027387289023	2.4708862744192976	NOS3;AGTR1;AGTR2;NREP;VIM;MSC;MARK2;AGT
Downturned corners of mouth	8/85	0.18318343979906088	0.5048589025084605	0	0	1.4558027387289023	2.4708862744192976	PIGT;GK;KCNJ11;ABCC8;NELFA;CPLX1;GCK;INS
Bone Cysts, Aneurysmal	3/23	0.18332105245454358	0.5050965246771109	0	0	2.0175527085645113	3.422811012365609	ABCB6;IDH2;ABCG2
Acoustic Trauma	3/23	0.18332105245454358	0.504954961749791	0	0	2.0175527085645113	3.422811012365609	KCNE1;OGG1;KCNQ1
Akinesia	3/23	0.18332105245454358	0.5048134781516543	0	0	2.0175527085645113	3.422811012365609	PANK2;ATP13A2;MAPT
AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder)	3/23	0.18332105245454358	0.5046720738160376	0	0	2.0175527085645113	3.422811012365609	MOBP;ANK3;IDE
Bloch Sulzberger syndrome	3/23	0.18332105245454358	0.5045307486763524	0	0	2.0175527085645113	3.422811012365609	G6PD;NF1;CD38
Clubbed Fingers	3/23	0.18332105245454358	0.5043895026660846	0	0	2.0175527085645113	3.422811012365609	DSP;PARN;ATP11A
Electrocardiogram: P-R interval	3/23	0.18332105245454358	0.5042483357187949	0	0	2.0175527085645113	3.422811012365609	SCN10A;DYSF;SCN5A
Gait imbalance	3/23	0.18332105245454358	0.5041072477681181	0	0	2.0175527085645113	3.422811012365609	DARS2;MAPT;FXN
Increased gastric cancer	3/23	0.18332105245454358	0.5039662387477635	0	0	2.0175527085645113	3.422811012365609	SDHC;SDHA;SDHB
Isodicentric Chromosome 15 Syndrome	3/23	0.18332105245454358	0.5038253085915141	0	0	2.0175527085645113	3.422811012365609	PRNP;PLP1;DMD
Myasthenias	3/23	0.18332105245454358	0.5036844572332273	0	0	2.0175527085645113	3.422811012365609	ACHE;PREPL;CHAT
Neurocysticercosis	3/23	0.18332105245454358	0.5035436846068346	0	0	2.0175527085645113	3.422811012365609	CD38;HPRT1;GFAP
Neuroepithelioma	3/23	0.18332105245454358	0.503402990646341	0	0	2.0175527085645113	3.422811012365609	GCLC;ABCB1;NOSIP
Petechiae	3/23	0.18332105245454358	0.5032623752858252	0	0	2.0175527085645113	3.422811012365609	TREX1;WAS;APOE
PR interval feature	3/23	0.18332105245454358	0.5031218384594399	0	0	2.0175527085645113	3.422811012365609	SCN10A;DYSF;SCN5A
Pseudoaphakia	3/23	0.18332105245454358	0.502981380101411	0	0	2.0175527085645113	3.422811012365609	ATP2B1;VIM;SLC4A4
response to statin	3/23	0.18332105245454358	0.502841000146038	0	0	2.0175527085645113	3.422811012365609	SLCO1B1;APOE;ABCG2
Stage III Colon Cancer AJCC v7	3/23	0.18332105245454358	0.5027006985276937	0	0	2.0175527085645113	3.422811012365609	CAST;MTHFR;TYMS
Stage IV Bladder Cancer AJCC v6	3/23	0.18332105245454358	0.502560475180824	0	0	2.0175527085645113	3.422811012365609	SLC22A3;RRM1;ABCB1
Stomatitis	3/23	0.18332105245454358	0.5024203300399482	0	0	2.0175527085645113	3.422811012365609	CAT;MTHFR;SLC19A1
Superficial spreading malignant melanoma of skin	3/23	0.18332105245454358	0.5022802630396582	0	0	2.0175527085645113	3.422811012365609	MTAP;CDKN2A;NF1
Malignant neoplasm of endometrium	43/577	0.1845833739172502	0.5055979372515983	0	0	1.152720756077586	1.947699266848094	CRP;SLC22A3;UCN;ABCB1;MAX;OGG1;ADM;THUMPD1;TYMS;COMT;AQP1;CHEK2;HNF4A;ENOSF1;POLD1;MACROD1;HCRT;ABCF2;POLE;KCNH2;ENTPD1;ABCC1;PARP1;CDKN2A;MGMT;BDNF;BAD;SIRT4;MTHFR;SIRT5;SIRT6;SIRT1;SIRT2;SIRT3;PER1;GJB1;STAR;AGTR1;MAL;VIM;PDE7A;MET;PPIA
Congenital hypoplasia of lung	11/125	0.18501764485388178	0.5066462562340346	0	0	1.3611755607115235	2.2967170783601007	PYCARD;ATP5F1A;ACE;SLC16A1;LMNA;AGTR1;REN;APOE;MCAT;SIRT1;AGT
Tetralogy of Fallot	11/125	0.18501764485388178	0.5065051291431616	0	0	1.3611755607115235	2.2967170783601007	RYR2;PFKL;ACE;PLN;SLN;ALDH2;CYBA;DMD;APOE;COMT;PPARGC1A
Polycythemia Vera	17/207	0.1851714229768517	0.5067849470945415	0	0	1.2703109646517294	2.1423454893398874	CRP;GYPA;G6PD;SLC25A3;AMBP;CDKN2A;EPO;IDH1;IDH2;MTHFR;CPOX;CEL;HBA1;SLC22A17;REN;CALR;MET
Blindness, Cortical	5/47	0.18542299781221644	0.5073321888915544	0	0	1.6455217126589985	2.7728942904488205	SON;CACNA1D;AMPD2;POLG;SCN1A
Cholestasis of pregnancy	5/47	0.18542299781221644	0.5071909887276547	0	0	1.6455217126589985	2.7728942904488205	ACE;ABCB11;ADRA1A;ADRA2B;ABCG2
Colonic Polyps	5/47	0.18542299781221644	0.5070498671392496	0	0	1.6455217126589985	2.7728942904488205	KCNH2;PER2;NOS2;MGMT;ODC1
Diabetic Foot	5/47	0.18542299781221644	0.5069088240607686	0	0	1.6455217126589985	2.7728942904488205	CRP;OPRM1;NTS;CAMP;TRDN
Disseminated neuroblastoma	5/47	0.18542299781221644	0.5067678594267139	0	0	1.6455217126589985	2.7728942904488205	PYCARD;DDC;ABCB1;TH;ARG1
Hemangioblastoma	5/47	0.18542299781221644	0.5066269731716606	0	0	1.6455217126589985	2.7728942904488205	EPO;SLC2A1;NES;PGF;AQP1
Protein measurement	5/47	0.18542299781221644	0.5064861652302566	0	0	1.6455217126589985	2.7728942904488205	G6PC2;GCH1;PAH;PRKAG2;HLA-DQA1
Rhinovirus infection	5/47	0.18542299781221644	0.5063454355372223	0	0	1.6455217126589985	2.7728942904488205	POLDIP2;NOS2;CYBB;NGF;SLC26A4
Hepatoblastoma	19/235	0.1861711359596184	0.5082472011697582	0	0	1.250596501620839	2.102363950383995	CAST;CDKN2B;RRM1;ABCB1;ARG1;CDKN2A;EPO;HNF1A;AGT;KCNQ1;HNF4A;SLC22A18;POLD1;CAT;APOE;DNASE1;SLC37A4;MET;OTC
invasive cancer	14/166	0.18688376161278988	0.5100509883728128	0	0	1.3045220324453264	2.1880336487224583	SLC35B2;S100A1;CDKN2A;SLC2A1;CPOX;MTHFR;S100B;SMARCA2;ANG;VIM;PPARGC1A;MET;RAN;MCM2
Bilateral cataracts (disorder)	10/112	0.1877048330436126	0.5121496666164976	0	0	1.3810628659816595	2.3103587821151237	G6PD;ACE;DMPK;COL4A1;CDKN2A;SORD;VIM;SOD2;SLC4A4;SLC7A2
Cleft Palate	10/112	0.1877048330436126	0.5120075212746669	0	0	1.3810628659816595	2.3103587821151237	SLC2A9;MTHFD1;SLC32A1;NOS3;GAD1;CAT;MTHFR;MTR;TYMS;SLC19A1
Embolic Infarction, Middle Cerebral Artery	4/35	0.18785725911865145	0.5122811161537476	0	0	1.767760468456524	2.9558243103183677	ADORA1;NGF;SOD2;XDH
Polyradiculoneuropathy, Chronic Inflammatory Demyelinating	4/35	0.18785725911865145	0.5121390132089061	0	0	1.767760468456524	2.9558243103183677	GJB1;RNMT;HPRT1;NGF
Thrombotic Infarction, Middle Cerebral Artery	4/35	0.18785725911865145	0.5119969890787872	0	0	1.767760468456524	2.9558243103183677	ADORA1;NGF;SOD2;XDH
Acanthosis	4/35	0.18785725911865145	0.5118550436978393	0	0	1.767760468456524	2.9558243103183677	CAST;GJB3;ATP2A2;ENPP1
Left Middle Cerebral Artery Infarction	4/35	0.18785725911865145	0.5117131770005838	0	0	1.767760468456524	2.9558243103183677	ADORA1;NGF;SOD2;XDH
Middle Cerebral Artery Embolus	4/35	0.18785725911865145	0.5115713889216145	0	0	1.767760468456524	2.9558243103183677	ADORA1;NGF;SOD2;XDH
Middle Cerebral Artery Syndrome	4/35	0.18785725911865145	0.5114296793955974	0	0	1.767760468456524	2.9558243103183677	ADORA1;NGF;SOD2;XDH
Middle Cerebral Artery Thrombosis	4/35	0.18785725911865145	0.5112880483572713	0	0	1.767760468456524	2.9558243103183677	ADORA1;NGF;SOD2;XDH
PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA	4/35	0.18785725911865145	0.511146495741447	0	0	1.767760468456524	2.9558243103183677	MAX;SDHC;SDHD;SDHB
Right Middle Cerebral Artery Infarction	4/35	0.18785725911865145	0.5110050214830076	0	0	1.767760468456524	2.9558243103183677	ADORA1;NGF;SOD2;XDH
Sandal gap	4/35	0.18785725911865145	0.5108636255169083	0	0	1.767760468456524	2.9558243103183677	DSP;PCNT;DCPS;SMARCA2
Therapy-related myelodysplastic syndrome	4/35	0.18785725911865145	0.5107223077781761	0	0	1.767760468456524	2.9558243103183677	CDKN2B;CDKN2A;CD38;MRPL28
Aortic Aneurysm, Thoracic	9/99	0.18991455651254371	0.5161726386629645	0	0	1.4061730999085988	2.3359080510915198	HCN4;APP;ACE;DBP;COL4A1;SLC2A10;AGTR1;CD38;AGT
Androgenetic Alopecia	6/60	0.19016871633132912	0.5167205264319332	0	0	1.5467904098994587	2.5674301935840074	PARP1;CDKN2A;CRH;MTHFR;HR;MAPT
Angelman Syndrome	6/60	0.19016871633132912	0.5165777070492821	0	0	1.5467904098994587	2.5674301935840074	SLC5A7;PRNP;SLC2A10;MTHFR;ATP10A;SLC6A3
Dry Eye Syndromes	6/60	0.19016871633132912	0.5164349665941704	0	0	1.5467904098994587	2.5674301935840074	GJB2;S100A1;BDNF;LMNA;DNASE1;S100B
Factor V Leiden mutation	6/60	0.19016871633132912	0.5162923050011886	0	0	1.5467904098994587	2.5674301935840074	ACE;PC;SLC22A18;TSPO;MTHFR;APOE
Intrauterine retardation	22/278	0.1905406101668558	0.5171591043136865	0	0	1.2240787416470535	2.0293878197999753	ATP6V1A;ACD;KCNJ11;ABCC8;PDE4D;PARN;SMARCA2;CPLX1;GCK;INS;GALC;ATP5F1A;LMNA;PDE6D;TFAM;NELFA;PCNT;HADH;ATP7A;ITPA;NODAL;SLC25A24
Primary Effusion Lymphoma	13/153	0.19084540683560108	0.5178433623358055	0	0	1.3142663613524812	2.176808291050406	GSK3B;ATP6AP1;MPG;CDKN2A;SLC22A2;ADRA1A;ADRA2B;XK;CNTRL;DNASE1;MSC;MET;ABCG2
Myeloproliferative disease	21/264	0.1908603521683214	0.5177409718769701	0	0	1.230401462420024	2.0378072157427005	CRP;CDKN2B;G6PD;ABCB1;G6PC;CDKN2A;EPO;MAPKAP1;IDH1;ODC1;IDH2;SLC2A1;MLC1;HBA2;HBA1;CNTRL;REL;NF1;SLC25A21;HPRT1;CALR
Urinary tract infection	7/73	0.19171300295557922	0.5199104285450973	0	0	1.4832236807255081	2.449923319590163	CRP;PER2;ACE;POLDIP2;NOS2;ADM;CAMP
Myasthenic Syndromes, Congenital	5/48	0.1968048021202689	0.5335717504104835	0	0	1.6112400103119362	2.619139748717546	ACHE;BCHE;SLC5A7;PREPL;CHAT
Agyria	5/48	0.1968048021202689	0.5334245987970223	0	0	1.6112400103119362	2.619139748717546	ATP6V1A;CDK5;COL4A1;SLC25A19;NDE1
contracture of elbow	5/48	0.1968048021202689	0.5332775283258899	0	0	1.6112400103119362	2.619139748717546	GJB2;CPT2;SLC6A9;LMNA;SLC29A3
Synovial Cyst	5/48	0.1968048021202689	0.5331305389299897	0	0	1.6112400103119362	2.619139748717546	GJB2;PARP1;NOS2;GJB3;IDE
MYELODYSPLASTIC SYNDROME	50/683	0.19696664999872684	0.5334219443889466	0	0	1.132350226866368	1.8397530275328375	CDA;ACHE;GSK3B;GSK3A;EPO;OGG1;PARK7;SPN;CPT2;CHEK2;CD38;TK2;TK1;NOS1;CAMP;G6PD;HBA2;HBA1;DCK;SLC7A5;PGP;NUMB;ANG;SLC29A1;MET;MCM2;GYPA;ABCB1;SLC22A5;POLDIP2;MVP;WAS;PURA;BCHE;CDKN2B;NOS2;CDKN2A;MGMT;IDH1;IDH2;EIF2AK2;MRPL28;SLC25A37;G6PC3;AADAC;NF1;MNDA;CALR;CRAT;ADA
Childhood asthma	11/127	0.1985702339245157	0.5376166002782756	0	0	1.3397397251097674	2.1658398766856224	RYR2;ATP5F1A;ACE;PC;BDNF;ARG1;TIMELESS;MTHFR;ADRB2;HMGB1;CAMP
Renal glomerular disease	11/127	0.1985702339245157	0.5374685373203361	0	0	1.3397397251097674	2.1658398766856224	ACE;KCNE5;SLC2A1;SLC2A2;REN;HBA2;APOE;HBA1;AQP2;STX2;AGT
Childhood Leukemia	14/168	0.19861565994228222	0.5374434762975632	0	0	1.2889920082495487	2.083505644246676	CRP;ABCB1;TPMT;PARP1;IDH1;MVP;IDH2;MTHFR;MTR;HMGB1;CD38;MARK2;SLC19A1;ABCG2
Mental impairment	15/182	0.19974126534669004	0.5403405328453812	0	0	1.2748272609061473	2.053405603144112	ARG1;NOS3;SDHC;SDHD;SDHA;SDHB;CACNA1G;DGUOK;MAG;GJB2;KCNT1;LAMP2;DMD;PCNT;POLG
Actinic keratosis	8/87	0.1997463437687012	0.5402055769286723	0	0	1.4223360091029504	2.2909665641373103	CDKN2B;ABCB6;CDKN2A;SLC2A1;POLR2G;VIM;PPARA;SMARCA2
DOSAGE-SENSITIVE SEX REVERSAL	8/87	0.1997463437687012	0.5400569646654183	0	0	1.4223360091029504	2.2909665641373103	IVNS1ABP;SLC7A5;TCF7L2;ENTPD1;ABCB1;HNF4A;TSPO;SLC3A2
Multiple tumors	8/87	0.1997463437687012	0.5399084341470834	0	0	1.4223360091029504	2.2909665641373103	G6PD;CDKN2A;PAX4;SDHC;SDHD;HPRT1;SDHB;MET
Angioedemas, Hereditary	3/24	0.20012428255556824	0.5407812617421294	0	0	1.9334880123743232	3.1106277893527254	CRP;ACE;ABCB6
Acute Lung Injury	3/24	0.20012428255556824	0.5406326137867302	0	0	1.9334880123743232	3.1106277893527254	CAT;TXN;VIP
Body Weight	3/24	0.20012428255556824	0.5404840475284761	0	0	1.9334880123743232	3.1106277893527254	BDNF;COL4A1;CDKAL1
Chronic thromboembolic pulmonary hypertension	3/24	0.20012428255556824	0.5403355629000343	0	0	1.9334880123743232	3.1106277893527254	ACE;NOS3;SLC6A4
Dentinogenesis Imperfecta	3/24	0.20012428255556824	0.5401871598341458	0	0	1.9334880123743232	3.1106277893527254	SLC6A5;PPIB;SLC6A2
Echolalia	3/24	0.20012428255556824	0.5400388382636256	0	0	1.9334880123743232	3.1106277893527254	PSEN1;MAPT;SMARCA2
Endemic Cretinism	3/24	0.20012428255556824	0.5398905981213628	0	0	1.9334880123743232	3.1106277893527254	G6PD;APOE;PPARGC1A
Familial primary pulmonary hypertension	3/24	0.20012428255556824	0.5397424393403196	0	0	1.9334880123743232	3.1106277893527254	PAH;EIF2AK4;KCNK3
Fetal Alcohol Spectrum Disorders	3/24	0.20012428255556824	0.5395943618535322	0	0	1.9334880123743232	3.1106277893527254	CAT;KCNA3;NOS1
Helminthiasis	3/24	0.20012428255556824	0.5394463655941099	0	0	1.9334880123743232	3.1106277893527254	CD38;RETN;NELFCD
Intestinal Pseudo-Obstruction	3/24	0.20012428255556824	0.5392984504952357	0	0	1.9334880123743232	3.1106277893527254	CDKN2A;IDS;POLG
Noise-induced hearing loss	3/24	0.20012428255556824	0.5391506164901657	0	0	1.9334880123743232	3.1106277893527254	KCNE1;OGG1;KCNQ1
Norrie disease	3/24	0.20012428255556824	0.5390028635122293	0	0	1.9334880123743232	3.1106277893527254	MAOB;APOE;NDP
Pelger-Huet Anomaly	3/24	0.20012428255556824	0.5388551914948286	0	0	1.9334880123743232	3.1106277893527254	ALAD;HMBS;REN
Penis carcinoma	3/24	0.20012428255556824	0.5387076003714393	0	0	1.9334880123743232	3.1106277893527254	CDKN2A;MGMT;SLC8A1
Peripheral demyelination	3/24	0.20012428255556824	0.5385600900756091	0	0	1.9334880123743232	3.1106277893527254	GALC;ARSA;PRX
Pinched bridge of nose	3/24	0.20012428255556824	0.5384126605409594	0	0	1.9334880123743232	3.1106277893527254	KCNJ6;NDP;SMARCA2
Pinched nasal bridge	3/24	0.20012428255556824	0.5382653117011835	0	0	1.9334880123743232	3.1106277893527254	KCNJ6;NDP;SMARCA2
Poor eye contact	3/24	0.20012428255556824	0.5381180434900478	0	0	1.9334880123743232	3.1106277893527254	SLC25A1;CLP1;SLC25A12
Repeated speech	3/24	0.20012428255556824	0.5379708558413908	0	0	1.9334880123743232	3.1106277893527254	PSEN1;MAPT;SMARCA2
Sebaceous adenoma	3/24	0.20012428255556824	0.5378237486891235	0	0	1.9334880123743232	3.1106277893527254	SDHC;SDHD;SDHB
Stage III Colon Cancer	3/24	0.20012428255556824	0.5376767219672293	0	0	1.9334880123743232	3.1106277893527254	CAST;MTHFR;TYMS
Gastrointestinal Hemorrhage	6/61	0.20027346010560482	0.5379304634921793	0	0	1.5214331900650413	2.4465734217949184	ABCC6;SDHC;SDHD;AVP;SDHA;SDHB
Keratitis	7/74	0.20084469791708176	0.539317401947836	0	0	1.463180117472461	2.348730841168041	GJB2;ABCC8;POLR2B;TAT;CD38;NGF;CAMP
Marginal Zone B-Cell Lymphoma	7/74	0.20084469791708176	0.5391700877162195	0	0	1.463180117472461	2.348730841168041	SPN;DSP;SLC35B2;NOS2;SLC3A2;NOS1;TYMS
Barrett's Adenocarcinoma	4/36	0.20133153956220895	0.5403294294968295	0	0	1.7186560109993985	2.7546657716152763	POLDIP2;MGMT;SLC22A18;SI
Craniorachischisis	4/36	0.20133153956220895	0.5401819194150668	0	0	1.7186560109993985	2.7546657716152763	RRM1;MTHFD1;MTHFR;INS
Exencephaly	4/36	0.20133153956220895	0.5400344898519076	0	0	1.7186560109993985	2.7546657716152763	RRM1;MTHFD1;MTHFR;INS
Familial medullary thyroid carcinoma	4/36	0.20133153956220895	0.5398871407414433	0	0	1.7186560109993985	2.7546657716152763	SLC16A1;MCAT;GLS;SLC5A5
Germ Cell Cancer	4/36	0.20133153956220895	0.5397398720178368	0	0	1.7186560109993985	2.7546657716152763	SLC22A3;IDH1;IDH2;SLC2A3
Hammer Toe	4/36	0.20133153956220895	0.5395926836153231	0	0	1.7186560109993985	2.7546657716152763	SPART;GJB1;PRX;MFN2
Large cell neuroendocrine carcinoma	4/36	0.20133153956220895	0.5394455754682087	0	0	1.7186560109993985	2.7546657716152763	BDNF;CDKN2A;SLC6A2;NES
Nail abnormality	4/36	0.20133153956220895	0.539298547510872	0	0	1.7186560109993985	2.7546657716152763	DSP;PDE4D;LMNA;SLC25A24
Parvovirus B19 (disease)	4/36	0.20133153956220895	0.5391515996777628	0	0	1.7186560109993985	2.7546657716152763	IVNS1ABP;EPO;TSPO;CALR
Plexiform Neurofibroma	4/36	0.20133153956220895	0.5390047319034023	0	0	1.7186560109993985	2.7546657716152763	S100A1;NF1;ADM;S100B
Thickened nuchal skin fold	4/36	0.20133153956220895	0.5388579441223827	0	0	1.7186560109993985	2.7546657716152763	ABCC6;ENPP1;PSEN1;MAPT
Barrett Esophagus	25/323	0.20152906564760792	0.5392397650924832	0	0	1.1972061996125842	1.9177108239505842	DDC;MAX;MTR;OXT;ADRB2;HMGB1;TYMS;SLC9A1;DPP4;SI;SLC22A18;RTRAF;KCNH2;EIF2B5;PARP1;CDKN2A;MGMT;AMPD1;HNF1A;ATP4A;MTAP;CAT;MAL;VIM;NES
Esophageal carcinoma	50/685	0.20282020524243932	0.5425468092331774	0	0	1.129044094817123	1.8013168954166563	GSK3B;OGG1;MTR;POLB;NANP;ALDH2;SLC22A17;CHEK2;SLC22A18;SLC39A6;CD38;POLI;G6PD;ABCC1;ARG1;S100A1;PDE4D;TAP2;SIRT6;SIRT1;PGF;SLC7A5;MAL;AVP;CLOCK;MET;IVL;ABCG2;CRP;SLC22A3;ABCB1;ODC1;SLC22A1;SLC3A2;TYMS;CDKN2B;ACE;CDKN2A;MGMT;MTHFR;EIF2AK2;MRPL28;S100B;PER2;SLC2A9;GJB2;SLC6A8;PAH;PIN1;CALR
Monocyte count procedure	13/155	0.2032375069784357	0.5435151615194738	0	0	1.2973080857221266	2.067104755972694	SLC22A4;GYPA;KCNJ10;CDKN2A;GLMN;SLC2A1;ATP1A4;SLC41A1;ATP1A2;RPAP2;VSIR;COL4A1;NOS1AP
Monocyte count result	13/155	0.2032375069784357	0.5433673064700941	0	0	1.2973080857221266	2.067104755972694	SLC22A4;GYPA;KCNJ10;CDKN2A;GLMN;SLC2A1;ATP1A4;SLC41A1;ATP1A2;RPAP2;VSIR;COL4A1;NOS1AP
Adenocarcinoma, intestinal type	2/13	0.20365921737294643	0.5443466925051176	0	0	2.379677553691475	3.786797989310044	CDKN2A;SLC22A1
Amyloid Neuropathies, Familial	2/13	0.20365921737294643	0.5441986917730608	0	0	2.379677553691475	3.786797989310044	APP;PRNP
Hypothermia, Accidental	2/13	0.20365921737294643	0.5440507714980477	0	0	2.379677553691475	3.786797989310044	NOS2;TRH
Neoplasms, Vascular Tissue	2/13	0.20365921737294643	0.5439029316144884	0	0	2.379677553691475	3.786797989310044	EIF2AK4;NDP
Pneumonia, Ventilator-Associated	2/13	0.20365921737294643	0.5437551720568643	0	0	2.379677553691475	3.786797989310044	CEL;SLC27A5
POLYMICROGYRIA, BILATERAL FRONTOPARIETAL	2/13	0.20365921737294643	0.5436074927597278	0	0	2.379677553691475	3.786797989310044	ADRA1A;ADRA2B
Pseudohypoaldosteronism, Type I, Autosomal Dominant	2/13	0.20365921737294643	0.5434598936577023	0	0	2.379677553691475	3.786797989310044	WNK4;REN
B Lymphoblastic Lymphoma	2/13	0.20365921737294643	0.5433123746854824	0	0	2.379677553691475	3.786797989310044	SPN;CDKN2A
Benign symmetrical lipomatosis	2/13	0.20365921737294643	0.5431649357778338	0	0	2.379677553691475	3.786797989310044	MFN2;CEL
Bethlem myopathy	2/13	0.20365921737294643	0.5430175768695924	0	0	2.379677553691475	3.786797989310044	LMNA;DMD
Blonde hair	2/13	0.20365921737294643	0.5428702978956651	0	0	2.379677553691475	3.786797989310044	PDE4D;PAH
Blood urea nitrogen measurement	2/13	0.20365921737294643	0.5427230987910296	0	0	2.379677553691475	3.786797989310044	PRKAG2;UNCX
Breech Presentation	2/13	0.20365921737294643	0.5425759794907339	0	0	2.379677553691475	3.786797989310044	GALC;OPA1
Canine Osteosarcoma	2/13	0.20365921737294643	0.5424289399298963	0	0	2.379677553691475	3.786797989310044	CDKN2A;MET
Cerebral metastasis	2/13	0.20365921737294643	0.5422819800437056	0	0	2.379677553691475	3.786797989310044	SLC22A1;KCNA3
Childhood Acute Megakaryoblastic Leukemia	2/13	0.20365921737294643	0.5421350997674208	0	0	2.379677553691475	3.786797989310044	ABCB1;ABCG2
Cholera Infantum	2/13	0.20365921737294643	0.5419882990363708	0	0	2.379677553691475	3.786797989310044	MTHFR;MTR
Chronic constipation	2/13	0.20365921737294643	0.5418415777859549	0	0	2.379677553691475	3.786797989310044	NMS;SNCA
Decreased facial expression	2/13	0.20365921737294643	0.5416949359516421	0	0	2.379677553691475	3.786797989310044	ATP6AP2;ATP1A3
Erythrocytosis	2/13	0.20365921737294643	0.5415483734689711	0	0	2.379677553691475	3.786797989310044	HBA1;SLC30A10
Expressionless face	2/13	0.20365921737294643	0.5414018902735508	0	0	2.379677553691475	3.786797989310044	ATP6AP2;ATP1A3
Familial hematuria	2/13	0.20365921737294643	0.5412554863010594	0	0	2.379677553691475	3.786797989310044	COL4A1;CRH
Hearing abnormality	2/13	0.20365921737294643	0.5411091614872445	0	0	2.379677553691475	3.786797989310044	GJB2;BDNF
Heymann Nephritis	2/13	0.20365921737294643	0.5409629157679237	0	0	2.379677553691475	3.786797989310044	GAA;HLA-DQA1
Hydrosalpinx (disease)	2/13	0.20365921737294643	0.5408167490789834	0	0	2.379677553691475	3.786797989310044	NOS2;TAP1
Hyperactive deep tendon reflexes	2/13	0.20365921737294643	0.5406706613563796	0	0	2.379677553691475	3.786797989310044	GALC;SLC2A1
Hypermethioninemia	2/13	0.20365921737294643	0.5405246525361376	0	0	2.379677553691475	3.786797989310044	ADK;SLC25A13
Inappropriate behavior	2/13	0.20365921737294643	0.5403787225543514	0	0	2.379677553691475	3.786797989310044	PSEN1;MAPT
Liver and Intrahepatic Bile Duct Epithelial Neoplasm	2/13	0.20365921737294643	0.5402328713471842	0	0	2.379677553691475	3.786797989310044	MTHFR;MET
Liver and Intrahepatic Bile Duct Neoplasm	2/13	0.20365921737294643	0.5400870988508681	0	0	2.379677553691475	3.786797989310044	MTHFR;MET
Musculoskeletal Diseases	2/13	0.20365921737294643	0.5399414050017042	0	0	2.379677553691475	3.786797989310044	ACE;PPARGC1A
Neurogenic Urinary Bladder	2/13	0.20365921737294643	0.5397957897360619	0	0	2.379677553691475	3.786797989310044	WFS1;NGF
Nicolaides Baraitser syndrome	2/13	0.20365921737294643	0.5396502529903795	0	0	2.379677553691475	3.786797989310044	TRH;SMARCA2
Opioid abuse	2/13	0.20365921737294643	0.5395047947011637	0	0	2.379677553691475	3.786797989310044	PENK;DRD1
Peritoneal Neoplasms	2/13	0.20365921737294643	0.5393594148049898	0	0	2.379677553691475	3.786797989310044	SLC2A1;VIM
Primary Focal Segmental Glomerulosclerosis	2/13	0.20365921737294643	0.5392141132385014	0	0	2.379677553691475	3.786797989310044	ACE;AGTR1
Proximal spinal muscular atrophy	2/13	0.20365921737294643	0.5390688899384103	0	0	2.379677553691475	3.786797989310044	LMNA;APOE
Recurrent chest infections	2/13	0.20365921737294643	0.5389237448414963	0	0	2.379677553691475	3.786797989310044	CIITA;PNP
Salaam Seizures	2/13	0.20365921737294643	0.5387786778846076	0	0	2.379677553691475	3.786797989310044	CRH;SMARCA2
Sotos' syndrome	2/13	0.20365921737294643	0.5386336890046602	0	0	2.379677553691475	3.786797989310044	PREP;PDC
Spinocerebellar ataxia type 8	2/13	0.20365921737294643	0.5384887781386379	0	0	2.379677553691475	3.786797989310044	TK2;RAN
Status Dysraphicus	2/13	0.20365921737294643	0.5383439452235926	0	0	2.379677553691475	3.786797989310044	PCMT1;MTHFR
Strudwick syndrome	2/13	0.20365921737294643	0.5381991901966435	0	0	2.379677553691475	3.786797989310044	MAPT;TARDBP
TUBEROUS SCLEROSIS 1 (disorder)	2/13	0.20365921737294643	0.5380545129949778	0	0	2.379677553691475	3.786797989310044	SORD;TKT
