Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Thoracic scoliosis	2/10	0.14835629416331292	0.34550845000877706	0	0	2.8964518464880524	5.526831297178415	VPS13B;PIK3R2
Todd Paralysis	2/10	0.14835629416331292	0.3454265953653256	0	0	2.8964518464880524	5.526831297178415	APP;INS
Unconjugated hyperbilirubinemia	2/10	0.14835629416331292	0.3453447794971671	0	0	2.8964518464880524	5.526831297178415	SLC35A2;PKLR
Vascular insufficiency of intestine	2/10	0.14835629416331292	0.34526300237675567	0	0	2.8964518464880524	5.526831297178415	MBL2;RAG1
Vitamin B6 measurement	2/10	0.14835629416331292	0.3451812639765718	0	0	2.8964518464880524	5.526831297178415	TCN1;FUT2
Vitamin E Assay	2/10	0.14835629416331292	0.34509956426912175	0	0	2.8964518464880524	5.526831297178415	SCARB1;PBX4
Xerocytosis	2/10	0.14835629416331292	0.3450179032269378	0	0	2.8964518464880524	5.526831297178415	SLC4A1;ADD1
ALBINOIDISM, OCULOCUTANEOUS, AUTOSOMAL DOMINANT	4/30	0.14946518880281356	0.34751451988503707	0	0	1.9309678976587015	3.6701747797878967	SLC45A2;POFUT1;HPS1;RAB27A
Hemorrhagic Fevers, Viral	4/30	0.14946518880281356	0.34743232628998383	0	0	1.9309678976587015	3.6701747797878967	IL10;IL6;IL1B;MYD88
Abnormality of the sternum	4/30	0.14946518880281356	0.34735017156633996	0	0	1.9309678976587015	3.6701747797878967	TGFB2;MAP2K2;TGFBR2;FBN1
Childhood Rhabdomyosarcoma	4/30	0.14946518880281356	0.347268055686537	0	0	1.9309678976587015	3.6701747797878967	RB1;CDKN2B;CDKN2A;RHD
Generalized osteoarthritis	4/30	0.14946518880281356	0.34718597862303274	0	0	1.9309678976587015	3.6701747797878967	GHR;GH1;HFE;IL1B
heart rate	4/30	0.14946518880281356	0.3471039403483109	0	0	1.9309678976587015	3.6701747797878967	FTO;SNX9;FAM3C;FADS1
Lymphadenitis	4/30	0.14946518880281356	0.3470219408348811	0	0	1.9309678976587015	3.6701747797878967	CXCL9;NCF2;TBC1D9;IL12RB1
Poorly differentiated carcinoma	4/30	0.14946518880281356	0.3469399800552791	0	0	1.9309678976587015	3.6701747797878967	CDKN2A;LMNA;KRAS;PPARG
Stomach Diseases	4/30	0.14946518880281356	0.3468580579820665	0	0	1.9309678976587015	3.6701747797878967	TLR1;SPP1;GCG;TLR4
TUBEROUS SCLEROSIS 2 (disorder)	4/30	0.14946518880281356	0.3467761745878309	0	0	1.9309678976587015	3.6701747797878967	APP;PKLR;EIF2AK2;TSC2
Alcoholic Intoxication	5/41	0.150219466053322	0.348443925506738	0	0	1.7661291746878367	3.34797680571156	ST6GAL1;ADH1C;IL18;LBP;NFKB1
Bowing of the long bones	5/41	0.150219466053322	0.3483617065531026	0	0	1.7661291746878367	3.34797680571156	SNX10;RPGRIP1L;MAP3K7;HSPG2;B4GALT7
Hemophilia B	5/41	0.150219466053322	0.3482795263911415	0	0	1.7661291746878367	3.34797680571156	IL10;F7;EIF2AK1;FGG;TLR4
Ataxia Telangiectasia	33/396	0.1511026095360764	0.35024444493409407	0	0	1.2068549360366883	2.2807097991720484	ACVRL1;RAB1A;GYPA;CUL5;IRS1;PIK3CD;IRS2;PIK3CB;IL2RG;BRCA2;PIK3CG;LGALS3;CHEK2;POLD1;CCL2;MAPK1;KPNA4;E2F4;RAG2;RAG1;MAPK3;GPX1;CDKN2A;APOC3;NFKB1;NFKBIA;TG;PIK3CA;TXNIP;CDH13;PPARG;KRAS;HLA-DRB1
Heartburn	15/162	0.1511583475692052	0.3502910256802992	0	0	1.3409499289296536	2.533627446868443	SLC46A1;PIGN;LTBP4;PIK3CD;PIK3CB;PIK3CG;EXT2;MLXIPL;MAPK8;PIK3CA;NPHS1;KLHL7;F2RL1;MAP3K7;HLA-DRB1
Osteoporosis, Senile	7/64	0.15122129426727593	0.3503542857281442	0	0	1.5839971035481535	2.9921879368130053	IL6;GPX1;TGFB1;LRP5;PSEN2;PSEN1;RAB7B
Hirsutism	7/64	0.15122129426727593	0.3502717134241781	0	0	1.5839971035481535	2.9921879368130053	BSCL2;BBS1;VPS33A;LMNA;PPARG;PPP1R3A;AGPAT2
Oligohydramnios	7/64	0.15122129426727593	0.3501891800327021	0	0	1.5839971035481535	2.9921879368130053	RPGRIP1;AGTR1;ITGA8;NPHP3;HBA1;RPGRIP1L;FBN1
Agenesis of corpus callosum	27/317	0.15164274634190036	0.3510824289866188	0	0	1.2335047295769306	2.326671008036123	BECN1;PIGN;B3GLCT;PIK3CD;PIK3CB;ACACB;ACACA;PIK3CG;MAPK8;ZNRF3;PTTG1;MRC1;SPP1;EPG5;MEN1;B3GALNT2;FKRP;CDKN2A;RPGRIP1L;FIG4;PIK3CA;COL4A1;SLC25A19;PPARG;KRAS;TLR4;RAB3GAP1
Gastric Adenocarcinoma	32/383	0.15194542673540287	0.35170034242947235	0	0	1.2100059933109357	2.2799342600594605	VLDLR;IFIH1;MGAT5;MAP3K8;MAP3K9;KPNA2;TSPAN1;SLC39A1;HLA-DQA1;IL10;MAP2K4;MAP2K2;CDKN2A;INSR;TAP2;TAP1;MUL1;MLH1;NFKB1;IL17RA;TGFBR2;IL6;PIK3CA;IL1B;IRF2;GNAS;PPARG;IL17F;KRAS;HLA-DRB1;HLA-DQB1;PPARD
Abnormal heart beat	10/100	0.15196163933199908	0.3516550485883887	0	0	1.4482259232440262	2.728641799859572	FOXC2;HJV;HFE;PEX6;LAMP2;LMNA;SLC40A1;KRAS;PEX1;SLC19A2
ECG abnormality	10/100	0.15196163933199908	0.35157226726809954	0	0	1.4482259232440262	2.728641799859572	FOXC2;HJV;HFE;PEX6;LAMP2;LMNA;SLC40A1;KRAS;PEX1;SLC19A2
Oral Cavity Carcinoma	10/100	0.15196163933199908	0.35148952491289404	0	0	1.4482259232440262	2.728641799859572	APP;IL6;TGFB1;PIK3CA;CDKN2A;ERCC2;PIK3CD;PIK3CB;PIK3CG;TGFBR2
Medullary carcinoma of thyroid	21/239	0.15241939951405867	0.35246537845274556	0	0	1.2724997651934955	2.393723931724863	FCN2;BECN1;CDKN2B;TGFB1;SLC31A2;CDKN2A;TGFA;PIK3CD;PIK3CB;PIK3CG;ICAM1;TG;MSH2;PIK3CA;GLB1;LMNA;SPP1;MAPK1;GHRL;KRAS;MEN1
Petit mal status	8/76	0.15280298869810197	0.35326929497175863	0	0	1.5244483402568694	2.8638375592033993	BECN1;ABCC2;CNR1;LAMP2;EIF2AK3;CCL2;EIF2AK2;CCR2
Varicosity	8/76	0.15280298869810197	0.3531862118826308	0	0	1.5244483402568694	2.8638375592033993	FOXC2;G6PC3;IRS1;HFE;OSBPL3;SPP1;CCL2;ICAM1
Brain Tumor, Primary	9/88	0.15287743927989764	0.3532752112021712	0	0	1.4811401487722995	2.781757053772338	GJB2;CDKN2A;ITGB2;SPP1;PMS2;MLH1;OPTN;TGFBR2;NFE2L2
Blast Phase	19/214	0.15606477585090536	0.3605558573255049	0	0	1.2858080626932942	2.3883680682398496	PTPN1;GYPA;CDKN2B;SLC25A3;CDKN2A;MTTP;ITGB2;TBC1D9;SLC3A2;FUT1;ICAM1;MAPK9;IL6;MAPK8;CDH1;IL1B;SH2B3;HLA-DRB1;EIF3A
Craniosynostosis	19/214	0.15606477585090536	0.3604711203437598	0	0	1.2858080626932942	2.3883680682398496	SLC2A10;IRS1;B3GLCT;LRP5;SNX10;TGFBR1;TGFBR2;IL6;MAPK8;MRC1;SPP1;GNAS;BBS9;F2RL1;KRAS;SLC26A4;LDLR;IFNL3;FBN1
Abnormal visual pursuit	3/20	0.15630587097573864	0.3609431625821333	0	0	2.172338884866039	4.031731672777697	INPP5E;PEX10;TULP1
Action Myoclonus-Renal Failure Syndrome	3/20	0.15630587097573864	0.3608583744302465	0	0	2.172338884866039	4.031731672777697	SCARB2;GBA;CLN6
Adenomatous goiter	3/20	0.15630587097573864	0.3607736261037011	0	0	2.172338884866039	4.031731672777697	TG;GGT1;GGT2
Alveolar Soft Part Sarcoma	3/20	0.15630587097573864	0.36068891757444455	0	0	2.172338884866039	4.031731672777697	MSH2;TBC1D25;MLH1
Atrophy of testis	3/20	0.15630587097573864	0.3606042488144506	0	0	2.172338884866039	4.031731672777697	WFS1;HFE;LDLR
Constitutional Symptom	3/20	0.15630587097573864	0.36051961979571917	0	0	2.172338884866039	4.031731672777697	CCL4L1;CCL4L2;CCL4
Cutaneous Fibrous Histiocytoma	3/20	0.15630587097573864	0.3604350304902767	0	0	2.172338884866039	4.031731672777697	TGFB1;IL1B;TGFBR2
Dysgraphia	3/20	0.15630587097573864	0.3603504808701758	0	0	2.172338884866039	4.031731672777697	VPS13A;PSEN1;GTF2I
Gastric dysplasia	3/20	0.15630587097573864	0.3602659709074952	0	0	2.172338884866039	4.031731672777697	TGFB1;PTTG1;CDKN2A
Hair Color	3/20	0.15630587097573864	0.36018150057433984	0	0	2.172338884866039	4.031731672777697	SLC45A2;DPEP1;EXOC2
Impaired smooth pursuit	3/20	0.15630587097573864	0.3600970698428409	0	0	2.172338884866039	4.031731672777697	INPP5E;PEX10;TULP1
Infantile neuronal ceroid lipofuscinosis	3/20	0.15630587097573864	0.3600126786851557	0	0	2.172338884866039	4.031731672777697	RPS6KB1;TPP1;CLN6
Motion Sickness	3/20	0.15630587097573864	0.3599283270734675	0	0	2.172338884866039	4.031731672777697	CNR1;LRP1B;MAP2K5
Mucopolysaccharidosis IV	3/20	0.15630587097573864	0.3598440149799858	0	0	2.172338884866039	4.031731672777697	GALNS;GNPTG;GLB1
Muscle eye brain disease	3/20	0.15630587097573864	0.35975974237694597	0	0	2.172338884866039	4.031731672777697	B3GALNT2;FKRP;COL4A1
Pouchitis	3/20	0.15630587097573864	0.35967550923660957	0	0	2.172338884866039	4.031731672777697	IL10;NOD2;TLR4
Protuberant abdomen	3/20	0.15630587097573864	0.3595913155312639	0	0	2.172338884866039	4.031731672777697	G6PC;GBA;SLC37A4
Recurrent viral infection	3/20	0.15630587097573864	0.3595071612332224	0	0	2.172338884866039	4.031731672777697	EPG5;RAG2;RAG1
Rift Valley Fever	3/20	0.15630587097573864	0.35942304631482436	0	0	2.172338884866039	4.031731672777697	IL1B;ERCC2;GTF2H1
Sick Sinus Syndrome	3/20	0.15630587097573864	0.35933897074843496	0	0	2.172338884866039	4.031731672777697	IL6;CCL2;FBN1
Vitamin A Deficiency	3/20	0.15630587097573864	0.35925493450644513	0	0	2.172338884866039	4.031731672777697	RBP4;ABCC8;ABCB11
Warts	3/20	0.15630587097573864	0.3591709375612718	0	0	2.172338884866039	4.031731672777697	FCN3;PIK3CA;IKBKG
Wolf-Hirschhorn Syndrome	3/20	0.15630587097573864	0.3590869798853575	0	0	2.172338884866039	4.031731672777697	ZNF141;CDKN2A;WFS1
Hydrocephalus	22/253	0.15691950077348446	0.3604124453381176	0	0	1.259326889777414	2.3323015320387475	B3GALNT2;FTO;ITGB1;B4GALT1;FKRP;MBOAT7;GBA;B3GLCT;PIK3R2;SNX10;HBA1;PSEN1;CELSR2;ADD1;GALC;VANGL2;PIK3CA;COL4A1;TBC1D7;ERCC2;BBS9;PPARA
Cerebellar vermis hypoplasia	6/53	0.15701322056359082	0.3605434419857408	0	0	1.6395010451819163	3.0354136648603025	TBCK;SLC25A19;NPHP1;INPP5E;EPG5;RPGRIP1L
Choreoathetosis	6/53	0.15701322056359082	0.3604592225412218	0	0	1.6395010451819163	3.0354136648603025	GJC2;PNPT1;PIGN;ERCC2;SLC2A1;ST3GAL5
Tumor-Associated Vasculature	6/53	0.15701322056359082	0.3603750424332019	0	0	1.6395010451819163	3.0354136648603025	ABCA1;AIMP1;F7;IL6;MAP3K7;KNG1
Small nose	16/176	0.15813778254536318	0.36287138147462744	0	0	1.3165690211309329	2.4281332164255685	MAP2K2;KCNJ11;PIGN;ABCC8;GBA;PDX1;INS;MLXIPL;TBC1D20;PEX6;RAB18;RAB3GAP2;KRAS;RAB3GAP1;GTF2I;FBN1
Secondary malignant neoplasm of lymph node	97/1271	0.1588369667740543	0.36439068848165396	0	0	1.1052550319014205	2.033533278078245	RB1;HHIP;CLDN2;ICAM1;LAPTM4B;LGALS3;STK11;LGALS1;PTTG1;CDH1;MPZ;KPNA2;MAP3K7;ST6GAL1;PRKCI;ATG10;TSC2;MSH2;AGTR1;PRKD1;CUL3;PSEN2;TGFA;LPL;VTCN1;SEC14L2;SEC14L1;APOE;ATG5;ST3GAL3;B3GALNT1;TGFB1;RAB27A;RAB27B;NFKB1;IL6;GJB2;EIF6;OGT;B4GALT3;ARF1;ST6GALNAC2;ITGB4;ITGB2;LPCAT1;SLC2A1;PIK3CD;PIK3CB;ITGAL;BRCA2;PIK3CG;GHR;MRC1;IL10;ITGA2;ITGA1;IL18;NME2;TBC1D9;TGFBR1;TGFBR2;MMP12;NPC1;PIK3CA;IL1B;B3GNT3;CDH13;PPARG;ITGA6;ANGPTL4;TLR4;PPARD;CERS2;BECN1;FOXC2;TGFBRAP1;MAPK8;UCP3;POLD1;SPP1;CCL2;MAPK1;GBP1;MAP4K4;MAPK3;GALNT7;PTPN1;GALNT3;CDKN2A;MLH1;GLB1;PMP22;IL17F;KRAS;LGR4;EIF3A;MAD2L1
Abnormal behavior	31/372	0.1598351074833225	0.3665949676420288	0	0	1.2068549360366883	2.2129043849727563	APP;SLC46A1;GBE1;PSEN2;SLC2A3;LDLRAD4;PSEN1;INS;FUT8;CNR1;SLC38A7;MAPK1;CCL2;APOE;PEX16;XRCC6;GPX1;WFS1;VPS13A;TSC2;PEX10;PEX2;PEX1;PEX12;HSPG2;USF2;NFKB1;IL6;GJB1;IL1B;PEX6
Mammary Ductal Carcinoma	7/65	0.1600681784364289	0.36704387719860554	0	0	1.5596279173397205	2.857480772009934	PRKAA1;IL6;CDH1;NOD2;NF2;PRKAB1;MAD2L1
Congenital clinodactyly	9/89	0.16037013665049318	0.36765050221624607	0	0	1.4644981246287903	2.680428126874359	G6PC3;KCNJ11;CDH1;ABCC8;SNX14;LMNA;PDX1;PIK3R1;INS
Creutzfeldt-Jakob disease	9/89	0.16037013665049318	0.36756476282673667	0	0	1.4644981246287903	2.680428126874359	APP;GH1;PKLR;MUL1;EIF2AK2;C4BPA;APOE;ATF6;HLA-DQB1
Congenital anomaly of face	12/126	0.16070820370459757	0.3682537248796421	0	0	1.3792627840419296	2.5215198892877555	EXT1;GHR;GH1;G6PC3;GLB1;INSR;VPS13B;PPP1R3A;B3GALT6;PPARG;PEX12;B4GALT7
Recurrent otitis media	8/77	0.16091116452348975	0.36863284963563103	0	0	1.5046503098639232	2.748849923434398	MLXIPL;IL6;SLC11A1;CFI;MAP3K7;MBL2;CCDC40;NFKB2
Parkinsonism, Juvenile	5/42	0.16148079480081262	0.3698516083202951	0	0	1.7240784800524118	3.143631359319879	GBA;MUL1;SLC30A10;CTSC;INS
Aortic aneurysm without mention of rupture NOS	5/42	0.16148079480081262	0.36976543599776013	0	0	1.7240784800524118	3.143631359319879	XBP1;SPP1;CCL2;APOE;FBN1
Bulimia Nervosa	5/42	0.16148079480081262	0.3696793038207282	0	0	1.7240784800524118	3.143631359319879	DPP4;GHSR;CNR1;ADIPOQ;GHRL
Defective tooth enamel	5/42	0.16148079480081262	0.3695932117611519	0	0	1.7240784800524118	3.143631359319879	CUL7;PEX6;PIK3R1;PEX1;GTF2I
Disease due to Parvoviridae	5/42	0.16148079480081262	0.3695071597910096	0	0	1.7240784800524118	3.143631359319879	LGALS3;TGFB1;MAPK1;CCL2;HLA-DRB1
Drug Allergy	5/42	0.16148079480081262	0.36942114788230596	0	0	1.7240784800524118	3.143631359319879	IL10;ABCC2;HLA-B;NLRP3;HLA-DRB1
Dystrophic tooth enamel	5/42	0.16148079480081262	0.36933517600707155	0	0	1.7240784800524118	3.143631359319879	CUL7;PEX6;PIK3R1;PEX1;GTF2I
Vertical Talus	5/42	0.16148079480081262	0.36924924413736304	0	0	1.7240784800524118	3.143631359319879	FIG4;CUL7;LMNA;ERCC2;PEX1
Lipomatosis, Multiple	4/31	0.16283774308105198	0.3722654894162779	0	0	1.8686786106374529	3.3916535753457144	RB1;CDKN2A;PYGM;MEN1
Major depression, single episode	4/31	0.16283774308105198	0.3721789160466462	0	0	1.8686786106374529	3.3916535753457144	XBP1;APOA1;APOA4;APOE
Acute interstitial pneumonia	4/31	0.16283774308105198	0.3720923829343359	0	0	1.8686786106374529	3.3916535753457144	IL10;HLA-DRB1;RAG1;CCR2
Autoimmune Lymphoproliferative Syndrome	4/31	0.16283774308105198	0.37200589005127355	0	0	1.8686786106374529	3.3916535753457144	IL10;SPP1;TNFAIP3;KRAS
Chronic interstitial cystitis	4/31	0.16283774308105198	0.37191943736941174	0	0	1.8686786106374529	3.3916535753457144	CXCL9;IL6;ADRB3;MFN2
Lymphatic obstruction	4/31	0.16283774308105198	0.3718330248607293	0	0	1.8686786106374529	3.3916535753457144	FOXC2;GJC2;SLC35D1;IKBKG
Muscle weakness of limb	4/31	0.16283774308105198	0.3717466524972308	0	0	1.8686786106374529	3.3916535753457144	MPZ;LMNA;VPS13A;MFN2
Onset of lymphedema around puberty	4/31	0.16283774308105198	0.37166032025094725	0	0	1.8686786106374529	3.3916535753457144	FOXC2;GJC2;SLC35D1;IKBKG
Pericardial effusion	4/31	0.16283774308105198	0.37157402809393514	0	0	1.8686786106374529	3.3916535753457144	ALG9;LMNA;NLRP3;KRAS
Reduced number of teeth	4/31	0.16283774308105198	0.3714877759982773	0	0	1.8686786106374529	3.3916535753457144	GHR;VPS13B;MAP3K7;CTSC
Sclerocornea	4/31	0.16283774308105198	0.3714015639360823	0	0	1.8686786106374529	3.3916535753457144	FIG4;RPGRIP1;GJA8;RPGRIP1L
Lymphocyte Count measurement	11/114	0.16355213661806475	0.37294440804694673	0	0	1.397410978568797	2.5301851025643365	TBC1D1;GCKR;FUT7;SLC35D1;CDKN2A;CLEC16A;TRAF1;ABCG4;SH2B3;ICAM1;PPARD
Hypertrophy of lower jaw	10/102	0.1660547184846103	0.3785631577979007	0	0	1.419829336513751	2.54921542433882	BSCL2;GALNS;CUL7;TGFB1;GLB1;INSR;LRP5;PPARG;AGPAT2;FBN1
mandibular excess (physical finding)	10/102	0.1660547184846103	0.3784753648577806	0	0	1.419829336513751	2.54921542433882	BSCL2;GALNS;CUL7;TGFB1;GLB1;INSR;LRP5;PPARG;AGPAT2;FBN1
Mandibular hyperplasia	10/102	0.1660547184846103	0.37838761262850684	0	0	1.419829336513751	2.54921542433882	BSCL2;GALNS;CUL7;TGFB1;GLB1;INSR;LRP5;PPARG;AGPAT2;FBN1
Xeroderma Pigmentosum, Complementation Group D	6/54	0.16704377621915714	0.38055313692208537	0	0	1.6091399147155845	2.879554860193743	SLC35A2;XRCC3;ERCC2;GTF2H1;UGGT1;ICAM1
Action Tremor	6/54	0.16704377621915714	0.38046494384284507	0	0	1.6091399147155845	2.879554860193743	SCARB2;GJC2;PIK3CA;VLDLR;PNPLA6;SCYL1
TARSAL-CARPAL COALITION SYNDROME	15/165	0.16757806367532133	0.38159342210404495	0	0	1.3165690211309329	2.3517951214435637	RB1;CDKN2B;TGFB1;CDKN2A;TBC1D9;MLH1;TGFBR1;MSH6;IL6;MSH2;GLB1;POLD1;MRC1;GNAS;TGFBI
Giant Cell Tumor of Bone	7/66	0.16914297393024472	0.38506767379811097	0	0	1.5359971913194217	2.7294837853321807	IL6;GPX1;CTSZ;SPP1;CCL2;OPTN;HLA-DRB1
Pleural Effusion, Malignant	8/78	0.16921550315770248	0.38514357689529877	0	0	1.485359921275924	2.6388640112588564	TLR1;IL6;CDKN2A;SLC2A1;MAPK1;CCL2;KRAS;APOE
Bronchial Hyperreactivity	8/78	0.16921550315770248	0.3850544026473489	0	0	1.485359921275924	2.6388640112588564	IL10;HHIP;CCL5;CCL2;PCDH1;TLR4;HLA-DRB1;ICAM1
Dyskinetic syndrome	8/78	0.16921550315770248	0.38496526968377315	0	0	1.485359921275924	2.6388640112588564	SLC46A1;PNPT1;CNR1;SLC2A1;PRKD1;APOE;RGS9;SIL1
Full lower lip	8/78	0.16921550315770248	0.38487617797590834	0	0	1.485359921275924	2.6388640112588564	MLXIPL;CUL7;FUCA1;INSR;KRAS;PIGL;GTF2I;FBN1
Klinefelter Syndrome	8/78	0.16921550315770248	0.384787127495118	0	0	1.485359921275924	2.6388640112588564	IQCB1;BBS1;SLC10A7;GK;MPZ;PMP22;IKBKG;NFKB1
Narrow thorax	8/78	0.16921550315770248	0.38469811821279204	0	0	1.485359921275924	2.6388640112588564	EVC2;SEC23A;SLC35D1;ITGA3;KLHL7;SNX10;HSPG2;B4GALT7
Sudden infant death syndrome	8/78	0.16921550315770248	0.3846091501003469	0	0	1.485359921275924	2.6388640112588564	IL10;IL6;G6PC;IL1B;CDH15;APOE;SLC37A4;FUT2
Thick lower lip vermilion	8/78	0.16921550315770248	0.3845202231292254	0	0	1.485359921275924	2.6388640112588564	MLXIPL;CUL7;FUCA1;INSR;KRAS;PIGL;GTF2I;FBN1
Precursor Cell Lymphoblastic Leukemia Lymphoma	49/618	0.17303751674936663	0.3931143584403086	0	0	1.1482697449669463	2.014348580959672	RB1;IRS1;HFE;PIK3CD;WBP1L;CBLB;PYGL;PIK3CB;PIK3CG;LGALS3;TOM1;MBL2;RAG1;IL10;TBC1D9;IL16;PRKAB1;SLC7A5;MSH2;PIK3CA;IRF3;IL1B;PPARA;HLA-DQB1;SLC27A4;PRKAA1;GYPC;MTTP;SLC3A2;DPP4;LMNA;SPP1;CCL2;MAPK1;SH2B3;HLA-DQA1;CDKN2B;TGFB1;PKLR;CDKN2A;EIF2AK2;PBX4;NFKB1;TG;ERCC2;PNPLA3;KRAS;HLA-DRB1;EIF3A
Acute intermittent porphyria	5/43	0.17306939026806076	0.393095901907673	0	0	1.6839836316791001	2.9538128169476208	IL10;PPARGC1A;HLA-DRB1;RAG1;CCR2
Autoimmune hemolytic anemia	5/43	0.17306939026806076	0.39300507568264814	0	0	1.6839836316791001	2.9538128169476208	IL10;IL6;SLC3A2;RAG2;RAG1
Erythrokeratoderma	5/43	0.17306939026806076	0.39291429141938117	0	0	1.6839836316791001	2.9538128169476208	GJB2;ELOVL4;GJB4;GJB3;GJB6
Electrocardiogram abnormal	10/103	0.17332963657458436	0.3934142420912275	0	0	1.4060445856738117	2.4641776168339082	FOXC2;HJV;HFE;PEX6;LAMP2;LMNA;SLC40A1;KRAS;PEX1;SLC19A2
ARTHROGRYPOSIS MULTIPLEX CONGENITA, DISTAL, TYPE IIA	2/11	0.17340031164344966	0.39348378269033096	0	0	2.6331380422618658	4.613659186059068	FBN2;KLHL3
Depressive episode, unspecified	2/11	0.17340031164344966	0.393392950792203	0	0	2.6331380422618658	4.613659186059068	TLR4;TLR2
Hyperpotassemia and Hypertension, Familial	2/11	0.17340031164344966	0.3933021608197146	0	0	2.6331380422618658	4.613659186059068	GNAS;KLHL3
Pseudohypoaldosteronism, Type I, Autosomal Recessive	2/11	0.17340031164344966	0.3932114127438448	0	0	2.6331380422618658	4.613659186059068	GNAS;KLHL3
Sensory Neuropathy, Hereditary	2/11	0.17340031164344966	0.3931207065355994	0	0	2.6331380422618658	4.613659186059068	SPTLC1;SPTLC2
Abnormality of the intrahepatic bile duct	2/11	0.17340031164344966	0.3930300421660109	0	0	2.6331380422618658	4.613659186059068	LMNA;IL12RB1
Alexia	2/11	0.17340031164344966	0.39293941960613865	0	0	2.6331380422618658	4.613659186059068	PSEN1;KIAA0319
Alopecia totalis	2/11	0.17340031164344966	0.39284883882706856	0	0	2.6331380422618658	4.613659186059068	GJB6;HLA-DRB1
Antibody measurement (procedure)	2/11	0.17340031164344966	0.39275829979991317	0	0	2.6331380422618658	4.613659186059068	HLA-DRA;HLA-DQB1
Apraxia of Phonation	2/11	0.17340031164344966	0.39266780249581185	0	0	2.6331380422618658	4.613659186059068	GALT;APOE
Atrophy of corpus callosum	2/11	0.17340031164344966	0.39257734688593027	0	0	2.6331380422618658	4.613659186059068	AIMP1;PEX16
Autosomal dominant late onset Parkinson disease	2/11	0.17340031164344966	0.3924869329414609	0	0	2.6331380422618658	4.613659186059068	GBA;VPS35
Cannabis-Related Disorder	2/11	0.17340031164344966	0.39239656063362266	0	0	2.6331380422618658	4.613659186059068	SCARB1;CNR1
Cerebral Primitive Neuroectodermal Tumor	2/11	0.17340031164344966	0.392306229933661	0	0	2.6331380422618658	4.613659186059068	MSH2;PMS2
Chills	2/11	0.17340031164344966	0.3922159408128477	0	0	2.6331380422618658	4.613659186059068	IL6;MTTP
Diabetic macular edema	2/11	0.17340031164344966	0.3921256932424812	0	0	2.6331380422618658	4.613659186059068	IL1B;CCL2
Digestive System Disorders	2/11	0.17340031164344966	0.3920354871938862	0	0	2.6331380422618658	4.613659186059068	PPARG;MUTYH
Dysostoses	2/11	0.17340031164344966	0.3919453226384138	0	0	2.6331380422618658	4.613659186059068	EVC2;GLB1
Elfin facies	2/11	0.17340031164344966	0.3918551995474415	0	0	2.6331380422618658	4.613659186059068	INSR;GTF2I
Exaggerated acoustic startle response	2/11	0.17340031164344966	0.39176511789237317	0	0	2.6331380422618658	4.613659186059068	GM2A;HEXA
Extensively Drug-Resistant Tuberculosis	2/11	0.17340031164344966	0.39167507764463877	0	0	2.6331380422618658	4.613659186059068	ABCA4;TSC2
Fetal polyuria	2/11	0.17340031164344966	0.3915850787756947	0	0	2.6331380422618658	4.613659186059068	ITGA8;KCNJ1
Flat capital femoral epiphysis	2/11	0.17340031164344966	0.3914951212570235	0	0	2.6331380422618658	4.613659186059068	GNPTG;SLC39A13
Genitourinary dysplasia	2/11	0.17340031164344966	0.391405205060134	0	0	2.6331380422618658	4.613659186059068	ITGB4;ITGA6
Granulomatosis	2/11	0.17340031164344966	0.39131533015656106	0	0	2.6331380422618658	4.613659186059068	NCF2;NOD2
Hashish Abuse	2/11	0.17340031164344966	0.39122549651786576	0	0	2.6331380422618658	4.613659186059068	SCARB1;CNR1
Horizontal ribs	2/11	0.17340031164344966	0.39113570411563536	0	0	2.6331380422618658	4.613659186059068	EVC2;CUL7
Hyperoxia	2/11	0.17340031164344966	0.3910459529214831	0	0	2.6331380422618658	4.613659186059068	IKBKB;IL1B
Hypocalciuria	2/11	0.17340031164344966	0.3909562429070482	0	0	2.6331380422618658	4.613659186059068	HNF1A;KCNJ1
Hypothalamic hamartomas	2/11	0.17340031164344966	0.39086657404399616	0	0	2.6331380422618658	4.613659186059068	MAPK8;MAPK3
Immune reconstitution inflammatory syndrome [IRIS]	2/11	0.17340031164344966	0.39077694630401816	0	0	2.6331380422618658	4.613659186059068	IL10;IL6
Immunoglobulin G4 related sclerosing disease	2/11	0.17340031164344966	0.39068735965883156	0	0	2.6331380422618658	4.613659186059068	IL10;TGFB1
Increased startle response	2/11	0.17340031164344966	0.3905978140801795	0	0	2.6331380422618658	4.613659186059068	GM2A;HEXA
Indolent Systemic Mastocytosis	2/11	0.17340031164344966	0.3905083095398312	0	0	2.6331380422618658	4.613659186059068	IL6;CDH15
